0.009449589257073204 0.2592472762851703
0.011731825446553306 0.2592485720330019
0.014693117430351421 0.2592470911783372
0.018612401551021257 0.2592485720330019
0.021991430480616886 0.2592485720330019
0.024556398299472433 0.2592485720330019
0.03078639327984474 0.25927528665115296
0.03627157244294197 0.25927345039136873
0.042853110806854625 0.25929511863897853
0.052315793472615245 0.2593464071645159
0.06449311197028702 0.25935129557722625
0.07619344410494741 0.25938018657403933
0.08552823415550054 0.2594150200973133
0.10891087723151702 0.25946398702489243
0.12764347791120326 0.2595552618110102
0.15080821448687684 0.259570509837106
0.18411837372596795 0.2596084197165221
0.2161767618422385 0.2596241760101544
0.24874748548449982 0.25958254775244477
0.2908451787389449 0.25950452953482356
0.3836511709360142 0.2591508227481351
0.4508893330570798 0.25882510110074586
0.5263526794096287 0.25845550163169406
0.7560575016502995 0.2573078995748514
0.895603342006047 0.2566227014337676
1.0410245348204539 0.2559595197799873
1.2926308719441104 0.2549118675242714
1.5322471449926016 0.2540455130033032
1.8181920835516465 0.2531747153273169
2.1813162258484127 0.25234699512314096
2.549379099311082 0.251728780483025
2.977983164971776 0.2511857284665832
3.6572656637931837 0.25056365559551524
4.369558242337578 0.2501067931911133
5.170513464497262 0.2497085241270124
6.065587035957709 0.2492489528242015
7.3066587501858775 0.24866670355242398
8.678647805940287 0.2481500084544514
10.28079076336205 0.24763410788246484
11.930163165247947 0.2472892645695678
14.2081094444362 0.2470560363594179
16.800888661207683 0.2468430990125362
19.859897276414983 0.2467235223868376
23.46898765416913 0.2466825934746857
27.73071203684224 0.24667296314241466
32.765144479851344 0.24667296314241466
39.50769165022132 0.24665765141427856
